Label,ROI,Num_Area,Num_IntDen,Num_WeightedMean,Denom_Area,Denom_IntDen,Denom_WeightedMean,RegionRatio,Area,IntDen,PixelRatio
multichannelZStack_ratio,Cell_1_ROI_1,1829.6135,8353.6351,4.565792228795863,14.9048,2481.4952,166.48966775803768,0.027423877350944134,14.9048,60.672,4.070634963233321
multichannelZStack_ratio,Cell_2_ROI_1,1628.3735000000001,7141.8583,4.385884626592118,14.6584,2390.2234,163.0616847677782,0.026897088870621005,14.6584,54.3321,3.706550510287616
multichannelZStack_ratio,Cell_3_ROI_1,878.4944999999999,4986.5683,5.676265816120647,9.8348,1420.3276,144.41855452068168,0.039304269696922974,9.8348,45.4154,4.61782649367552
